"","Name","Code","Year","Month","Population","LST_Day","NDVI","EVI","Precip","AvgRad","SWOccurrence","pland_forest","area_mn_forest","te_forest"
"687","TABACONAS",60606,2025,60,4168.71186440642,24.0183863529563,0.53099914484548,0.353471332176863,73.7852156539447,0.199287992390935,10.8757171197255,0,0,0
"688","PEDRO GALVEZ",60607,2025,60,13844.7464788722,22.1777815326037,0.485521690785013,0.304695138798737,61.5395825533714,0.163855941604517,7.93918859218535,0,0,0
"689","EDUARDO VILLANUEVA",60610,2025,60,3403.3191489356,23.0939945182705,0.4423163608992,0.287684023628017,64.0807763515309,0.25556826692693,18.4275980683998,0,0,0
"690","GREGORIO PITA",60611,2025,60,2068.37288135518,24.9222709523728,0.553180988628644,0.356607316192602,72.3274466161648,0.198361512578033,14.2085744345082,0,0,0
"691","ICHOCAN",60613,2025,60,5792.78723403686,23.2674252834211,0.470698915236919,0.321689745421603,65.0675667342613,0.174765600837258,56.8023665513325,0,0,0
"692","JOSE MANUEL QUIROZ",60614,2025,60,8437.61016949419,20.3802027264596,0.499840053341547,0.3217770032496,67.8182881417644,0.195824545503415,33.2,0,0,0
"693","JOSE SABOGAL",60615,2025,60,864.106382978493,28.7857723529133,0.50180307458372,0.314832113042881,68.8141612966603,0.204604381442461,43.5457448910157,0,0,0
"694","CALQUIS",60701,2025,60,78536.1549296077,21.0981692520629,0.524453651982666,0.328895573428725,68.4159317171,0.323963423554606,28.3142857142857,0,0,0
"695","CATILLUC",60702,2025,60,3030,18.5608804728744,0.540820428759713,0.347546730244162,71.2382604852506,0.493235701930218,37.4,0,0,0
"696","LLAPA",60703,2025,60,13813.3380281661,19.4861770937127,0.525064192001262,0.34131273705428,72.5113660229038,1.28355186914381,29.7667757774141,0,0,0
"697","UNION AGUA BLANCA",60801,2025,60,97703.1690140819,24.5068817676984,0.477210674379903,0.331059451023112,73.9932635897377,0.57427614541017,22.1006801820832,0,0,0
"698","SAN BERNARDINO",60802,2025,60,12287.2676056239,30.54965709894,0.539784241948872,0.338652552878468,84.8172270661844,0.251520158726887,26.8742952846767,0,0,0
"699","TUMBADEN",60803,2025,60,8907,17.0244119976763,0.469265558658028,0.316427523759497,61.8586161240914,0.172298018329734,18.9545454545455,0,0,0
"700","CATACHE",60804,2025,60,7923.78873239322,23.9838479404142,0.521628262243312,0.330695700261285,64.9953139343254,0.183488599419637,14.3224391817526,0,0,0
"701","CHANCAYBAÑOS",60807,2025,60,9694.09859155435,24.1633501470812,0.466539088662375,0.279380791961897,51.1022882451315,0.182103068267964,11.9811793360959,0,0,0
"702","LA ESPERANZA",60808,2025,60,6661.35593220339,27.4552935097739,0.467658256359848,0.287662715090426,59.6815951420764,0.268895610776129,11.6719629331866,0,0,0
"703","PULAN",60809,2025,60,7756.85915492957,24.2465854221554,0.470230268828005,0.257540421026643,43.5677766988269,0.152200585423642,25.4144459903972,0,0,0
"704","SEXI",60810,2025,60,5452.47887323944,26.0146355942056,0.455366669487084,0.245262320159777,43.3330807426505,0.210819956443615,24.7612033212196,0,0,0
"705","CALLAO",60811,2025,60,7183.39436619698,21.5230303301544,0.529133694456324,0.369959680809889,76.7608560884978,0.195949451046167,12.7494870640044,0,0,0
"706","CARMEN DE LA LEGUA REYNOSO",60812,2025,60,8613.45762711777,26.9062804293448,0.570780652176686,0.378201023950236,94.5087361995938,0.235733254953127,40.8405900334412,0,0,0
"707","LA PERLA",60901,2025,60,33523,25.2580672566085,0.611182294912951,0.408124855697181,92.6101364344235,0.336870310926881,62.5359404363789,0,0,0
"708","VENTANILLA",60902,2025,60,12134.525423728,27.058859547806,0.579943129137989,0.383202453701763,97.7953302048212,0.217081822281474,43.5724906971526,0,0,0
"709","MI PERU",60903,2025,60,16454.4647887343,24.7278291589925,0.51728504828794,0.331170995420657,130.487110440396,0.163686999844677,43.7043567637712,0,0,0
"710","BARRANQUILLA",60904,2025,60,18211.9999999924,25.4702057208061,0.573124678920835,0.377948324043948,93.1959901647165,0.22177166740518,12.5994969389208,0,0,0
"711","CUSCO",60905,2025,60,8991,20.8741923626384,0.538358895106025,0.35665262221263,76.7336422710839,0.180030758863428,22.6389276533235,0,0,0
"712","CCORCA",60906,2025,60,21839.2978723415,22.7932893796357,0.526638238517674,0.332095069758516,122.442882316883,0.158740305781157,54.1509346103717,0,0,0
"713","SANTIAGO",60907,2025,60,20444.3728813559,16.4499907624103,0.475282754200052,0.302161763033968,66.5669289044604,0.183057459087189,64.3413217460705,0,0,0
"714","SAYLLA",61001,2025,60,19533.9577464843,24.5373147591926,0.459012469980752,0.269791131884298,63.6297887652541,0.333370464196977,7.16666666666667,0,0,0
"715","ACOMAYO",61003,2025,60,2014,26.9169983387433,0.432220248089984,0.249030487539026,56.2848316414838,0.247098106162616,12.7945991719985,0,0,0
"716","ACOPIA",61004,2025,60,5389.15492957746,20.278182030079,0.45885548421598,0.281151320581558,64.2830254415762,0.216054726914944,13.952380952381,0,0,0
"717","ACOS",61005,2025,60,1025.64788732391,26.422046399201,0.405457205028742,0.224519744240482,60.140919068546,0.215652054707816,19.4836018740715,0,-1.26611433306477,0
"718","MOSOC LLACTA",61006,2025,60,3018.70422535311,24.6656884076131,0.398983043128213,0.227080857657136,61.8969120428345,0.231790140146876,15.4708200166367,0,0,0
"719","POMACANCHI",61007,2025,60,14671.7183098592,23.8875868418044,0.412972996594249,0.247709513306767,70.1334340393183,0.154023604699432,38.2524650813978,0,0,0
"720","RONDOCAN",61101,2025,60,13031,28.3889224209447,0.490893413457491,0.277458621216109,38.8848391081613,0.206299020738414,17.0278557683208,0,0,0
"721","SANGARARA",61103,2025,60,3619.1549295775,20.5482667013877,0.616884838905826,0.354416178030355,60.854429698372,0.140612541140605,3,0,0,0
"722","ANCAHUASI",61104,2025,60,2937,19.9072023132173,0.543754072583043,0.330428582263079,75.323746425715,0.216786315980924,50.1797752808989,0,0,0
"723","CACHIMAYO",61107,2025,60,5518.18309859109,21.3611368745788,0.572874375465505,0.344711970734295,70.577503213295,0.312374988157877,18.2105263157895,0,0,0
"724","CHINCHAYPUJIO",61113,2025,60,3014.74647887326,29.599128091201,0.456035134615111,0.25156336228029,26.171097016499,0.156323188649143,9.50981166864217,0,0,0
"725","HUAROCONDO",61202,2025,60,3993.5633802846,30.7529667005222,0.474625493846963,0.263861639935816,38.5851470912559,0.199165760070515,8.41505791505791,0,0,0
"726","LIMATAMBO",61203,2025,60,911.098591548366,32.3380680170228,0.423783499455979,0.220122081796793,34.6564712133156,0.172232076414878,12.8090575275398,0,0,0
"727","MOLLEPATA",61204,2025,60,2829.71830985919,20.2119949934693,0.585080283014977,0.334537152012853,62.9117108289349,0.16894061004972,71.3949074554575,0,0,0
"728","PUCYURA",61301,2025,60,12560.8732394423,29.2852258359988,0.482431985240617,0.273871900349804,59.9316993199544,0.447265734689904,20.8319196814956,0,0,0
"729","CALCA",61303,2025,60,8552.14084507486,24.8233447452508,0.547949236570283,0.316649907944917,39.7479202226657,0.161449234863396,35.975766078566,0,0,0
"730","COYA",61304,2025,60,3158.30985915545,27.1958213619481,0.522653020179875,0.293249479459099,62.3476228626517,0.182257425333487,15.89336492891,0,0,0
"731","LAMAY",61305,2025,60,1959.81690140917,26.4456906039452,0.550974680821529,0.340471212079476,67.0985479062869,0.203144559789295,10.2,0,0,0
"732","LARES",61307,2025,60,3315.5492957737,21.0888348897095,0.534839229671892,0.330911862860825,63.774018664797,0.524696418137928,23.6880733944954,0,0,0
"733","PISAC",61309,2025,60,515.211267605559,31.3569886159307,0.390254905375065,0.206061573242144,47.3142704866785,0.141276195697039,35.7902372481427,0,0,0
"734","SAN SALVADOR",70101,2025,60,408961.655171958,27.8910454469348,0.112146287766498,0.0675214122680141,1.49186319601004,49.1850942190072,31.0467879484401,0,0,0
"735","TARAY",70103,2025,60,35299.9433962366,31.4723326740273,0.0866682151047328,0.0530054056175367,3.73126256357475,72.3432967764804,6.11340206185567,0,0,0
"736","YANATILE",70104,2025,60,78816,26.352128412017,0.122760096462577,0.0760457927951826,1.70330659119161,58.0877340429872,78.053785046729,0,0,0
"737","YANAOCA",70106,2025,60,344238.14285744,29.7684512066746,0.0881395011833778,0.0513578005884697,2.63892177896003,20.3387163800699,41.2514257663043,0,0,0
"738","CHECCA",70107,2025,60,20311.7391304348,31.5698040314613,0.0718798924357131,0.0445652130131469,2.86429597612538,35.5311607536202,4.57142857142857,0,0,0
"739","KUNTURKANKI",8001,2025,60,1011024.9859152,33.7045098704546,0.404786662170711,0.269065399361828,53.5709131566772,38.1241669940305,91.3451044345705,0,0,0
"740","LANGUI",80101,2025,60,127312.225352102,20.4012565371294,0.397055123883943,0.227726001815219,92.3184068893766,4.87901466518614,47.7045454545455,0,0,0
"741","LAYO",80102,2025,60,1849.36619718308,20.5230981633511,0.393344496761017,0.22971565598588,70.7928962119451,0.212489478892213,6.08125502815768,0,0,0
"742","QUEHUE",80104,2025,60,84563.0563380816,22.5818546286544,0.415054108273048,0.234642082103119,82.0538566790026,3.25536786195801,7.47826086956522,0,0,0
"743","TUPAC AMARU",80106,2025,60,82645.7605633416,21.9440718628327,0.403853693219908,0.235556457702155,98.2905383944999,4.47416343355963,4,0,0,0
"744","SICUANI",80107,2025,60,8729.88732393261,22.7372753524949,0.443900479963944,0.239625219364328,74.7975349678656,1.6961551529427,6.12788906009245,0,0,0
"745","CHECACUPE",80201,2025,60,4603,21.3126535084572,0.430477725444007,0.239888866753197,74.2513921523366,0.173459738855481,33.3378361783127,0,0,0
"746","COMBAPATA",80202,2025,60,1829.57746478799,19.9975506344209,0.365298851211699,0.198063819935999,73.8914637079165,0.201485946238494,92.9730376536146,0,0,0
"747","MARANGANI",80203,2025,60,1710.77464788747,22.3916665725993,0.451877579972319,0.232417818525998,69.1603223531357,0.161007525418226,33.4858365553401,0,0,0
"748","PITUMARCA",80204,2025,60,2362.90140845108,22.3469604885455,0.385510966010886,0.22908798879917,74.3056827481668,0.221661239110513,86.4797167932295,0,0,0
"749","SAN PABLO",80205,2025,60,8046.35211268055,21.4314271113622,0.395380851794502,0.223360280813327,77.6611586817826,0.163227147847302,25.4824411647387,0,0,0
"750","TINTA",80206,2025,60,1499.154929577,21.1161108246816,0.415145286623765,0.213809922205915,67.1873746188986,0.133094776211036,37.1463700417129,0,0,0
"751","CAPACMARCA",80207,2025,60,2979.14084507011,20.3085265840028,0.394402830808911,0.235779002446873,72.6142108235472,0.259572039158841,85.1896659210461,0,0,0
"752","CHAMACA",80301,2025,60,13632.3802816885,23.1475236413809,0.441768920812912,0.301953092454612,70.6526760239912,0.472874623014147,81.6831272440303,0,0,0
"753","COLQUEMARCA",80302,2025,60,5713,20.4085216558093,0.461849776258939,0.271241126749385,76.5341649661472,0.231147890802547,26.5633551457466,0,0,0
"754","LIVITACA",80303,2025,60,2499.54929577441,21.3420288590586,0.447739701697246,0.276447669837432,84.0370787832327,1.22359497182109,6.7741935483871,0,0,0
